home_team,away_team,home_goals,away_goals,result,season
AFCBournemouth,StokeCity,2,2,D,2016-2017
Burnley,WestBromwichAlbion,2,2,D,2016-2017
HullCity,Sunderland,0,2,A,2016-2017
LeicesterCity,Watford,3,0,H,2016-2017
SwanseaCity,Everton,1,0,H,2016-2017
Liverpool,Southampton,0,0,D,2016-2017
Arsenal,ManchesterUnited,2,0,H,2016-2017
Chelsea,Middlesbrough,3,0,H,2016-2017
Southampton,Arsenal,0,2,A,2016-2017
Everton,Watford,1,0,H,2016-2017
WestBromwichAlbion,Chelsea,0,1,A,2016-2017
ManchesterCity,LeicesterCity,2,1,H,2016-2017
AFCBournemouth,Burnley,2,1,H,2016-2017
Middlesbrough,Southampton,1,2,A,2016-2017
Sunderland,SwanseaCity,0,2,A,2016-2017
StokeCity,Arsenal,1,4,A,2016-2017
CrystalPalace,HullCity,4,0,H,2016-2017
WestHamUnited,Liverpool,0,4,A,2016-2017
TottenhamHotspur,ManchesterUnited,2,1,H,2016-2017
Chelsea,Watford,4,3,H,2016-2017
Arsenal,Sunderland,2,0,H,2016-2017
ManchesterCity,WestBromwichAlbion,3,1,H,2016-2017
Southampton,ManchesterUnited,0,0,D,2016-2017
LeicesterCity,TottenhamHotspur,1,6,A,2016-2017
Arsenal,Everton,3,1,H,2016-2017
Burnley,WestHamUnited,1,2,A,2016-2017
Chelsea,Sunderland,5,1,H,2016-2017
HullCity,TottenhamHotspur,1,7,A,2016-2017
LeicesterCity,AFCBournemouth,1,1,D,2016-2017
Liverpool,Middlesbrough,3,0,H,2016-2017
ManchesterUnited,CrystalPalace,2,0,H,2016-2017
Southampton,StokeCity,0,1,A,2016-2017
SwanseaCity,WestBromwichAlbion,2,1,H,2016-2017
Watford,ManchesterCity,0,5,A,2016-2017
Arsenal,LeicesterCity,4,3,H,2017-2018
Watford,Liverpool,3,3,D,2017-2018
Chelsea,Burnley,2,3,A,2017-2018
CrystalPalace,HuddersfieldTown,0,3,A,2017-2018
Everton,StokeCity,1,0,H,2017-2018
Southampton,SwanseaCity,0,0,D,2017-2018
WestBromwichAlbion,AFCBournemouth,1,0,H,2017-2018
BrightonandHoveAlbion,ManchesterCity,0,2,A,2017-2018
NewcastleUnited,TottenhamHotspur,0,2,A,2017-2018
ManchesterUnited,WestHamUnited,4,0,H,2017-2018
SwanseaCity,ManchesterUnited,0,4,A,2017-2018
AFCBournemouth,Watford,0,2,A,2017-2018
Burnley,WestBromwichAlbion,0,1,A,2017-2018
LeicesterCity,BrightonandHoveAlbion,2,0,H,2017-2018
Liverpool,CrystalPalace,1,0,H,2017-2018
Southampton,WestHamUnited,3,2,H,2017-2018
StokeCity,Arsenal,1,0,H,2017-2018
HuddersfieldTown,NewcastleUnited,1,0,H,2017-2018
TottenhamHotspur,Chelsea,1,2,A,2017-2018
ManchesterCity,Everton,1,1,D,2017-2018
AFCBournemouth,ManchesterCity,1,2,A,2017-2018
CrystalPalace,SwanseaCity,0,2,A,2017-2018
HuddersfieldTown,Southampton,0,0,D,2017-2018
NewcastleUnited,WestHamUnited,3,0,H,2017-2018
Watford,BrightonandHoveAlbion,0,0,D,2017-2018
ManchesterUnited,LeicesterCity,2,0,H,2017-2018
Chelsea,Everton,2,0,H,2017-2018
WestBromwichAlbion,StokeCity,1,1,D,2017-2018
Liverpool,Arsenal,4,0,H,2017-2018
TottenhamHotspur,Burnley,1,1,D,2017-2018
ManchesterCity,Liverpool,5,0,H,2017-2018
Arsenal,AFCBournemouth,3,0,H,2017-2018
BrightonandHoveAlbion,WestBromwichAlbion,3,1,H,2017-2018
Everton,TottenhamHotspur,0,3,A,2017-2018
LeicesterCity,Chelsea,1,2,A,2017-2018
Southampton,Watford,0,2,A,2017-2018
StokeCity,ManchesterUnited,2,2,D,2017-2018
Burnley,CrystalPalace,1,0,H,2017-2018
SwanseaCity,NewcastleUnited,0,1,A,2017-2018
WestHamUnited,HuddersfieldTown,2,0,H,2017-2018
AFCBournemouth,BrightonandHoveAlbion,2,1,H,2017-2018
CrystalPalace,Southampton,0,1,A,2017-2018
HuddersfieldTown,LeicesterCity,1,1,D,2017-2018
Liverpool,Burnley,1,1,D,2017-2018
NewcastleUnited,StokeCity,2,1,H,2017-2018
Watford,ManchesterCity,0,6,A,2017-2018
WestBromwichAlbion,WestHamUnited,0,0,D,2017-2018
TottenhamHotspur,SwanseaCity,0,0,D,2017-2018
Chelsea,Arsenal,0,0,D,2017-2018
ManchesterUnited,Everton,4,0,H,2017-2018
WestHamUnited,TottenhamHotspur,2,3,A,2017-2018
Burnley,HuddersfieldTown,0,0,D,2017-2018
Everton,AFCBournemouth,2,1,H,2017-2018
ManchesterCity,CrystalPalace,5,0,H,2017-2018
Southampton,ManchesterUnited,0,1,A,2017-2018
StokeCity,Chelsea,0,4,A,2017-2018
SwanseaCity,Watford,1,2,A,2017-2018
LeicesterCity,Liverpool,2,3,A,2017-2018
BrightonandHoveAlbion,NewcastleUnited,1,0,H,2017-2018
Arsenal,WestBromwichAlbion,2,0,H,2017-2018
HuddersfieldTown,TottenhamHotspur,0,4,A,2017-2018
AFCBournemouth,LeicesterCity,0,0,D,2017-2018
ManchesterUnited,CrystalPalace,4,0,H,2017-2018
StokeCity,Southampton,2,1,H,2017-2018
WestBromwichAlbion,Watford,2,2,D,2017-2018
WestHamUnited,SwanseaCity,1,0,H,2017-2018
Chelsea,ManchesterCity,0,1,A,2017-2018
Arsenal,BrightonandHoveAlbion,2,0,H,2017-2018
Everton,Burnley,0,1,A,2017-2018
NewcastleUnited,Liverpool,1,1,D,2017-2018
Liverpool,ManchesterUnited,0,0,D,2017-2018
Burnley,WestHamUnited,1,1,D,2017-2018
CrystalPalace,Chelsea,2,1,H,2017-2018
ManchesterCity,StokeCity,7,2,H,2017-2018
SwanseaCity,HuddersfieldTown,2,0,H,2017-2018
TottenhamHotspur,AFCBournemouth,1,0,H,2017-2018
Watford,Arsenal,2,1,H,2017-2018
BrightonandHoveAlbion,Everton,1,1,D,2017-2018
Southampton,NewcastleUnited,2,2,D,2017-2018
LeicesterCity,WestBromwichAlbion,1,1,D,2017-2018
WestHamUnited,BrightonandHoveAlbion,0,3,A,2017-2018
Chelsea,Watford,4,2,H,2017-2018
HuddersfieldTown,ManchesterUnited,2,1,H,2017-2018
ManchesterCity,Burnley,3,0,H,2017-2018
NewcastleUnited,CrystalPalace,1,0,H,2017-2018
StokeCity,AFCBournemouth,1,2,A,2017-2018
SwanseaCity,LeicesterCity,1,2,A,2017-2018
Southampton,WestBromwichAlbion,1,0,H,2017-2018
Everton,Arsenal,2,5,A,2017-2018
TottenhamHotspur,Liverpool,4,1,H,2017-2018
ManchesterUnited,TottenhamHotspur,1,0,H,2017-2018
Arsenal,SwanseaCity,2,1,H,2017-2018
CrystalPalace,WestHamUnited,2,2,D,2017-2018
Liverpool,HuddersfieldTown,3,0,H,2017-2018
Watford,StokeCity,0,1,A,2017-2018
WestBromwichAlbion,ManchesterCity,2,3,A,2017-2018
AFCBournemouth,Chelsea,0,1,A,2017-2018
BrightonandHoveAlbion,Southampton,1,1,D,2017-2018
LeicesterCity,Everton,2,0,H,2017-2018
Burnley,NewcastleUnited,1,0,H,2017-2018
StokeCity,LeicesterCity,2,2,D,2017-2018
HuddersfieldTown,WestBromwichAlbion,1,0,H,2017-2018
NewcastleUnited,AFCBournemouth,0,1,A,2017-2018
Southampton,Burnley,0,1,A,2017-2018
SwanseaCity,BrightonandHoveAlbion,0,1,A,2017-2018
WestHamUnited,Liverpool,1,4,A,2017-2018
TottenhamHotspur,CrystalPalace,1,0,H,2017-2018
ManchesterCity,Arsenal,3,1,H,2017-2018
Chelsea,ManchesterUnited,1,0,H,2017-2018
Everton,Watford,3,2,H,2017-2018
Arsenal,TottenhamHotspur,2,0,H,2017-2018
AFCBournemouth,HuddersfieldTown,4,0,H,2017-2018
Burnley,SwanseaCity,2,0,H,2017-2018
CrystalPalace,Everton,2,2,D,2017-2018
LeicesterCity,ManchesterCity,0,2,A,2017-2018
Liverpool,Southampton,3,0,H,2017-2018
WestBromwichAlbion,Chelsea,0,4,A,2017-2018
ManchesterUnited,NewcastleUnited,4,1,H,2017-2018
Watford,WestHamUnited,2,0,H,2017-2018
BrightonandHoveAlbion,StokeCity,2,2,D,2017-2018
WestHamUnited,LeicesterCity,1,1,D,2017-2018
CrystalPalace,StokeCity,2,1,H,2017-2018
ManchesterUnited,BrightonandHoveAlbion,1,0,H,2017-2018
NewcastleUnited,Watford,0,3,A,2017-2018
SwanseaCity,AFCBournemouth,0,0,D,2017-2018
TottenhamHotspur,WestBromwichAlbion,1,1,D,2017-2018
Liverpool,Chelsea,1,1,D,2017-2018
Southampton,Everton,4,1,H,2017-2018
Burnley,Arsenal,0,1,A,2017-2018
HuddersfieldTown,ManchesterCity,1,2,A,2017-2018
BrightonandHoveAlbion,CrystalPalace,0,0,D,2017-2018
LeicesterCity,TottenhamHotspur,2,1,H,2017-2018
Watford,ManchesterUnited,2,4,A,2017-2018
WestBromwichAlbion,NewcastleUnited,2,2,D,2017-2018
Arsenal,HuddersfieldTown,5,0,H,2017-2018
AFCBournemouth,Burnley,1,2,A,2017-2018
Chelsea,SwanseaCity,1,0,H,2017-2018
Everton,WestHamUnited,4,0,H,2017-2018
ManchesterCity,Southampton,2,1,H,2017-2018
StokeCity,Liverpool,0,3,A,2017-2018
Chelsea,NewcastleUnited,3,1,H,2017-2018
BrightonandHoveAlbion,Liverpool,1,5,A,2017-2018
Everton,HuddersfieldTown,2,0,H,2017-2018
LeicesterCity,Burnley,1,0,H,2017-2018
StokeCity,SwanseaCity,2,1,H,2017-2018
Watford,TottenhamHotspur,1,1,D,2017-2018
WestBromwichAlbion,CrystalPalace,0,0,D,2017-2018
Arsenal,ManchesterUnited,1,3,A,2017-2018
AFCBournemouth,Southampton,1,1,D,2017-2018
ManchesterCity,WestHamUnited,2,1,H,2017-2018
WestHamUnited,Chelsea,1,0,H,2017-2018
Burnley,Watford,1,0,H,2017-2018
CrystalPalace,AFCBournemouth,2,2,D,2017-2018
HuddersfieldTown,BrightonandHoveAlbion,2,0,H,2017-2018
SwanseaCity,WestBromwichAlbion,1,0,H,2017-2018
TottenhamHotspur,StokeCity,5,1,H,2017-2018
NewcastleUnited,LeicesterCity,2,3,A,2017-2018
Southampton,Arsenal,1,1,D,2017-2018
Liverpool,Everton,1,1,D,2017-2018
ManchesterUnited,ManchesterCity,1,2,A,2017-2018
Burnley,StokeCity,1,0,H,2017-2018
CrystalPalace,Watford,2,1,H,2017-2018
HuddersfieldTown,Chelsea,1,3,A,2017-2018
NewcastleUnited,Everton,0,1,A,2017-2018
Southampton,LeicesterCity,1,4,A,2017-2018
SwanseaCity,ManchesterCity,0,4,A,2017-2018
Liverpool,WestBromwichAlbion,0,0,D,2017-2018
ManchesterUnited,AFCBournemouth,1,0,H,2017-2018
TottenhamHotspur,BrightonandHoveAlbion,2,0,H,2017-2018
WestHamUnited,Arsenal,0,0,D,2017-2018
LeicesterCity,CrystalPalace,0,3,A,2017-2018
Arsenal,NewcastleUnited,1,0,H,2017-2018
BrightonandHoveAlbion,Burnley,0,0,D,2017-2018
Chelsea,Southampton,1,0,H,2017-2018
Watford,HuddersfieldTown,1,4,A,2017-2018
StokeCity,WestHamUnited,0,3,A,2017-2018
ManchesterCity,TottenhamHotspur,4,1,H,2017-2018
WestBromwichAlbion,ManchesterUnited,1,2,A,2017-2018
AFCBournemouth,Liverpool,0,4,A,2017-2018
Everton,SwanseaCity,3,1,H,2017-2018
Arsenal,Liverpool,3,3,D,2017-2018
Everton,Chelsea,0,0,D,2017-2018
BrightonandHoveAlbion,Watford,1,0,H,2017-2018
ManchesterCity,AFCBournemouth,4,0,H,2017-2018
Southampton,HuddersfieldTown,1,1,D,2017-2018
StokeCity,WestBromwichAlbion,3,1,H,2017-2018
SwanseaCity,CrystalPalace,1,1,D,2017-2018
WestHamUnited,NewcastleUnited,2,3,A,2017-2018
Burnley,TottenhamHotspur,0,3,A,2017-2018
LeicesterCity,ManchesterUnited,2,2,D,2017-2018
TottenhamHotspur,Southampton,5,2,H,2017-2018
AFCBournemouth,WestHamUnited,3,3,D,2017-2018
Chelsea,BrightonandHoveAlbion,2,0,H,2017-2018
HuddersfieldTown,StokeCity,1,1,D,2017-2018
ManchesterUnited,Burnley,2,2,D,2017-2018
Watford,LeicesterCity,2,1,H,2017-2018
WestBromwichAlbion,Everton,0,0,D,2017-2018
Liverpool,SwanseaCity,5,0,H,2017-2018
NewcastleUnited,ManchesterCity,0,1,A,2017-2018
CrystalPalace,Arsenal,2,3,A,2017-2018
AFCBournemouth,Everton,2,1,H,2017-2018
Chelsea,StokeCity,5,0,H,2017-2018
HuddersfieldTown,Burnley,0,0,D,2017-2018
Liverpool,LeicesterCity,2,1,H,2017-2018
NewcastleUnited,BrightonandHoveAlbion,0,0,D,2017-2018
Watford,SwanseaCity,1,2,A,2017-2018
ManchesterUnited,Southampton,0,0,D,2017-2018
CrystalPalace,ManchesterCity,0,0,D,2017-2018
WestBromwichAlbion,Arsenal,1,1,D,2017-2018
BrightonandHoveAlbion,AFCBournemouth,2,2,D,2017-2018
Burnley,Liverpool,1,2,A,2017-2018
LeicesterCity,HuddersfieldTown,3,0,H,2017-2018
StokeCity,NewcastleUnited,0,1,A,2017-2018
Everton,ManchesterUnited,0,2,A,2017-2018
Southampton,CrystalPalace,1,2,A,2017-2018
SwanseaCity,TottenhamHotspur,0,2,A,2017-2018
WestHamUnited,WestBromwichAlbion,2,1,H,2017-2018
ManchesterCity,Watford,3,1,H,2017-2018
Arsenal,Chelsea,2,2,D,2017-2018
TottenhamHotspur,WestHamUnited,1,1,D,2017-2018
Chelsea,LeicesterCity,0,0,D,2017-2018
CrystalPalace,Burnley,1,0,H,2017-2018
HuddersfieldTown,WestHamUnited,1,4,A,2017-2018
NewcastleUnited,SwanseaCity,1,1,D,2017-2018
Watford,Southampton,2,2,D,2017-2018
WestBromwichAlbion,BrightonandHoveAlbion,2,0,H,2017-2018
TottenhamHotspur,Everton,4,0,H,2017-2018
AFCBournemouth,Arsenal,2,1,H,2017-2018
Liverpool,ManchesterCity,4,3,H,2017-2018
ManchesterUnited,StokeCity,3,0,H,2017-2018
BrightonandHoveAlbion,Chelsea,0,4,A,2017-2018
Arsenal,CrystalPalace,4,1,H,2017-2018
Burnley,ManchesterUnited,0,1,A,2017-2018
Everton,WestBromwichAlbion,1,1,D,2017-2018
LeicesterCity,Watford,2,0,H,2017-2018
StokeCity,HuddersfieldTown,2,0,H,2017-2018
WestHamUnited,AFCBournemouth,1,1,D,2017-2018
ManchesterCity,NewcastleUnited,3,1,H,2017-2018
Southampton,TottenhamHotspur,1,1,D,2017-2018
SwanseaCity,Liverpool,1,0,H,2017-2018
SwanseaCity,Arsenal,3,1,H,2017-2018
WestHamUnited,CrystalPalace,1,1,D,2017-2018
HuddersfieldTown,Liverpool,0,3,A,2017-2018
Chelsea,AFCBournemouth,0,3,A,2017-2018
Everton,LeicesterCity,2,1,H,2017-2018
NewcastleUnited,Burnley,1,1,D,2017-2018
Southampton,BrightonandHoveAlbion,1,1,D,2017-2018
ManchesterCity,WestBromwichAlbion,3,0,H,2017-2018
StokeCity,Watford,0,0,D,2017-2018
TottenhamHotspur,ManchesterUnited,2,0,H,2017-2018
Burnley,ManchesterCity,1,1,D,2017-2018
AFCBournemouth,StokeCity,2,1,H,2017-2018
BrightonandHoveAlbion,WestHamUnited,3,1,H,2017-2018
LeicesterCity,SwanseaCity,1,1,D,2017-2018
ManchesterUnited,HuddersfieldTown,2,0,H,2017-2018
WestBromwichAlbion,Southampton,2,3,A,2017-2018
Arsenal,Everton,5,1,H,2017-2018
CrystalPalace,NewcastleUnited,1,1,D,2017-2018
Liverpool,TottenhamHotspur,2,2,D,2017-2018
Watford,Chelsea,4,1,H,2017-2018
TottenhamHotspur,Arsenal,1,0,H,2017-2018
Everton,CrystalPalace,3,1,H,2017-2018
StokeCity,BrightonandHoveAlbion,1,1,D,2017-2018
SwanseaCity,Burnley,1,0,H,2017-2018
WestHamUnited,Watford,2,0,H,2017-2018
ManchesterCity,LeicesterCity,5,1,H,2017-2018
HuddersfieldTown,AFCBournemouth,4,1,H,2017-2018
NewcastleUnited,ManchesterUnited,1,0,H,2017-2018
Southampton,Liverpool,0,2,A,2017-2018
Chelsea,WestBromwichAlbion,3,0,H,2017-2018
LeicesterCity,StokeCity,1,1,D,2017-2018
AFCBournemouth,NewcastleUnited,2,2,D,2017-2018
BrightonandHoveAlbion,SwanseaCity,4,1,H,2017-2018
Burnley,Southampton,1,1,D,2017-2018
Liverpool,WestHamUnited,4,1,H,2017-2018
WestBromwichAlbion,HuddersfieldTown,1,2,A,2017-2018
Watford,Everton,1,0,H,2017-2018
CrystalPalace,TottenhamHotspur,0,1,A,2017-2018
ManchesterUnited,Chelsea,2,1,H,2017-2018
Arsenal,ManchesterCity,0,3,A,2017-2018
Burnley,Everton,2,1,H,2017-2018
LeicesterCity,AFCBournemouth,1,1,D,2017-2018
Southampton,StokeCity,0,0,D,2017-2018
SwanseaCity,WestHamUnited,4,1,H,2017-2018
TottenhamHotspur,HuddersfieldTown,2,0,H,2017-2018
Watford,WestBromwichAlbion,1,0,H,2017-2018
Liverpool,NewcastleUnited,2,0,H,2017-2018
BrightonandHoveAlbion,Arsenal,2,1,H,2017-2018
ManchesterCity,Chelsea,1,0,H,2017-2018
CrystalPalace,ManchesterUnited,2,3,A,2017-2018
ManchesterUnited,Liverpool,2,1,H,2017-2018
Everton,BrightonandHoveAlbion,2,0,H,2017-2018
HuddersfieldTown,SwanseaCity,0,0,D,2017-2018
NewcastleUnited,Southampton,3,0,H,2017-2018
WestBromwichAlbion,LeicesterCity,1,4,A,2017-2018
WestHamUnited,Burnley,0,3,A,2017-2018
Chelsea,CrystalPalace,2,1,H,2017-2018
Arsenal,Watford,3,0,H,2017-2018
AFCBournemouth,TottenhamHotspur,1,4,A,2017-2018
StokeCity,ManchesterCity,0,2,A,2017-2018
AFCBournemouth,WestBromwichAlbion,2,1,H,2017-2018
HuddersfieldTown,CrystalPalace,0,2,A,2017-2018
StokeCity,Everton,1,2,A,2017-2018
Liverpool,Watford,5,0,H,2017-2018
CrystalPalace,Liverpool,1,2,A,2017-2018
BrightonandHoveAlbion,LeicesterCity,0,2,A,2017-2018
ManchesterUnited,SwanseaCity,2,0,H,2017-2018
NewcastleUnited,HuddersfieldTown,1,0,H,2017-2018
Watford,AFCBournemouth,2,2,D,2017-2018
WestBromwichAlbion,Burnley,1,2,A,2017-2018
WestHamUnited,Southampton,3,0,H,2017-2018
Everton,ManchesterCity,1,3,A,2017-2018
Arsenal,StokeCity,3,0,H,2017-2018
Chelsea,TottenhamHotspur,1,3,A,2017-2018
Everton,Liverpool,0,0,D,2017-2018
AFCBournemouth,CrystalPalace,2,2,D,2017-2018
BrightonandHoveAlbion,HuddersfieldTown,1,1,D,2017-2018
LeicesterCity,NewcastleUnited,1,2,A,2017-2018
StokeCity,TottenhamHotspur,1,2,A,2017-2018
Watford,Burnley,1,2,A,2017-2018
WestBromwichAlbion,SwanseaCity,1,1,D,2017-2018
ManchesterCity,ManchesterUnited,2,3,A,2017-2018
Arsenal,Southampton,3,2,H,2017-2018
Chelsea,WestHamUnited,1,1,D,2017-2018
Southampton,Chelsea,2,3,A,2017-2018
Burnley,LeicesterCity,2,1,H,2017-2018
CrystalPalace,BrightonandHoveAlbion,3,2,H,2017-2018
HuddersfieldTown,Watford,1,0,H,2017-2018
SwanseaCity,Everton,1,1,D,2017-2018
Liverpool,AFCBournemouth,3,0,H,2017-2018
TottenhamHotspur,ManchesterCity,1,3,A,2017-2018
NewcastleUnited,Arsenal,2,1,H,2017-2018
ManchesterUnited,WestBromwichAlbion,0,1,A,2017-2018
WestHamUnited,StokeCity,1,1,D,2017-2018
BrightonandHoveAlbion,TottenhamHotspur,1,1,D,2017-2018
AFCBournemouth,ManchesterUnited,0,2,A,2017-2018
Burnley,Chelsea,1,2,A,2017-2018
LeicesterCity,Southampton,0,0,D,2017-2018
WestBromwichAlbion,Liverpool,2,2,D,2017-2018
Watford,CrystalPalace,0,0,D,2017-2018
Arsenal,WestHamUnited,4,1,H,2017-2018
StokeCity,Burnley,1,1,D,2017-2018
ManchesterCity,SwanseaCity,5,0,H,2017-2018
Everton,NewcastleUnited,1,0,H,2017-2018
Liverpool,StokeCity,0,0,D,2017-2018
Burnley,BrightonandHoveAlbion,0,0,D,2017-2018
CrystalPalace,LeicesterCity,5,0,H,2017-2018
HuddersfieldTown,Everton,0,2,A,2017-2018
NewcastleUnited,WestBromwichAlbion,0,1,A,2017-2018
Southampton,AFCBournemouth,2,1,H,2017-2018
SwanseaCity,Chelsea,0,1,A,2017-2018
WestHamUnited,ManchesterCity,1,4,A,2017-2018
ManchesterUnited,Arsenal,2,1,H,2017-2018
TottenhamHotspur,Watford,2,0,H,2017-2018
BrightonandHoveAlbion,ManchesterUnited,1,0,H,2017-2018
StokeCity,CrystalPalace,1,2,A,2017-2018
AFCBournemouth,SwanseaCity,1,0,H,2017-2018
LeicesterCity,WestHamUnited,0,2,A,2017-2018
Watford,NewcastleUnited,2,1,H,2017-2018
WestBromwichAlbion,TottenhamHotspur,1,0,H,2017-2018
Everton,Southampton,1,1,D,2017-2018
ManchesterCity,HuddersfieldTown,0,0,D,2017-2018
Arsenal,Burnley,5,0,H,2017-2018
Chelsea,Liverpool,1,0,H,2017-2018
SwanseaCity,Southampton,0,1,A,2017-2018
Chelsea,HuddersfieldTown,1,1,D,2017-2018
LeicesterCity,Arsenal,3,1,H,2017-2018
ManchesterCity,BrightonandHoveAlbion,3,1,H,2017-2018
TottenhamHotspur,NewcastleUnited,1,0,H,2017-2018
WestHamUnited,ManchesterUnited,0,0,D,2017-2018
Burnley,AFCBournemouth,1,2,A,2017-2018
CrystalPalace,WestBromwichAlbion,2,0,H,2017-2018
HuddersfieldTown,Arsenal,0,1,A,2017-2018
Liverpool,BrightonandHoveAlbion,4,0,H,2017-2018
ManchesterUnited,Watford,1,0,H,2017-2018
NewcastleUnited,Chelsea,3,0,H,2017-2018
Southampton,ManchesterCity,0,1,A,2017-2018
SwanseaCity,StokeCity,1,2,A,2017-2018
TottenhamHotspur,LeicesterCity,5,4,H,2017-2018
WestHamUnited,Everton,3,1,H,2017-2018
ManchesterUnited,LeicesterCity,2,1,H,2018-2019
AFCBournemouth,CardiffCity,2,0,H,2018-2019
Fulham,CrystalPalace,0,2,A,2018-2019
HuddersfieldTownAFC,Chelsea,0,3,A,2018-2019
NewcastleUnited,TottenhamHotspur,1,2,A,2018-2019
Watford,BrightonandHoveAlbion,2,0,H,2018-2019
WolverhamptonWanderers,Everton,2,2,D,2018-2019
Arsenal,ManchesterCity,0,2,A,2018-2019
Liverpool,WestHamUnited,4,0,H,2018-2019
Southampton,Burnley,0,0,D,2018-2019
CardiffCity,NewcastleUnited,0,0,D,2018-2019
Chelsea,Arsenal,3,2,H,2018-2019
Everton,Southampton,2,1,H,2018-2019
LeicesterCity,WolverhamptonWanderers,2,0,H,2018-2019
TottenhamHotspur,Fulham,3,1,H,2018-2019
WestHamUnited,AFCBournemouth,1,2,A,2018-2019
BrightonandHoveAlbion,ManchesterUnited,3,2,H,2018-2019
Burnley,Watford,1,3,A,2018-2019
ManchesterCity,HuddersfieldTownAFC,6,1,H,2018-2019
CrystalPalace,Liverpool,0,2,A,2018-2019
Arsenal,WestHamUnited,3,1,H,2018-2019
AFCBournemouth,Everton,2,2,D,2018-2019
HuddersfieldTownAFC,CardiffCity,0,0,D,2018-2019
Liverpool,BrightonandHoveAlbion,1,0,H,2018-2019
Southampton,LeicesterCity,1,2,A,2018-2019
WolverhamptonWanderers,ManchesterCity,1,1,D,2018-2019
Fulham,Burnley,4,2,H,2018-2019
NewcastleUnited,Chelsea,1,2,A,2018-2019
Watford,CrystalPalace,2,1,H,2018-2019
ManchesterUnited,TottenhamHotspur,0,3,A,2018-2019
BrightonandHoveAlbion,Fulham,2,2,D,2018-2019
Chelsea,AFCBournemouth,2,0,H,2018-2019
CrystalPalace,Southampton,0,2,A,2018-2019
Everton,HuddersfieldTownAFC,1,1,D,2018-2019
LeicesterCity,Liverpool,1,2,A,2018-2019
ManchesterCity,NewcastleUnited,2,1,H,2018-2019
WestHamUnited,WolverhamptonWanderers,0,1,A,2018-2019
Burnley,ManchesterUnited,0,2,A,2018-2019
CardiffCity,Arsenal,2,3,A,2018-2019
Watford,TottenhamHotspur,2,1,H,2018-2019
AFCBournemouth,LeicesterCity,4,2,H,2018-2019
Chelsea,CardiffCity,4,1,H,2018-2019
HuddersfieldTownAFC,CrystalPalace,0,1,A,2018-2019
ManchesterCity,Fulham,3,0,H,2018-2019
NewcastleUnited,Arsenal,1,2,A,2018-2019
TottenhamHotspur,Liverpool,1,2,A,2018-2019
Watford,ManchesterUnited,1,2,A,2018-2019
Everton,WestHamUnited,1,3,A,2018-2019
WolverhamptonWanderers,Burnley,1,0,H,2018-2019
Southampton,BrightonandHoveAlbion,2,2,D,2018-2019
BrightonandHoveAlbion,TottenhamHotspur,1,2,A,2018-2019
Burnley,AFCBournemouth,4,0,H,2018-2019
CardiffCity,ManchesterCity,0,5,A,2018-2019
CrystalPalace,NewcastleUnited,0,0,D,2018-2019
Fulham,Watford,1,1,D,2018-2019
LeicesterCity,HuddersfieldTownAFC,3,1,H,2018-2019
Liverpool,Southampton,3,0,H,2018-2019
ManchesterUnited,WolverhamptonWanderers,1,1,D,2018-2019
Arsenal,Everton,2,0,H,2018-2019
WestHamUnited,Chelsea,0,0,D,2018-2019
Arsenal,Watford,2,0,H,2018-2019
Chelsea,Liverpool,1,1,D,2018-2019
Everton,Fulham,3,0,H,2018-2019
HuddersfieldTownAFC,TottenhamHotspur,0,2,A,2018-2019
ManchesterCity,BrightonandHoveAlbion,2,0,H,2018-2019
NewcastleUnited,LeicesterCity,0,2,A,2018-2019
WestHamUnited,ManchesterUnited,3,1,H,2018-2019
WolverhamptonWanderers,Southampton,2,0,H,2018-2019
CardiffCity,Burnley,1,2,A,2018-2019
AFCBournemouth,CrystalPalace,2,1,H,2018-2019
BrightonandHoveAlbion,WestHamUnited,1,0,H,2018-2019
Burnley,HuddersfieldTownAFC,1,1,D,2018-2019
CrystalPalace,WolverhamptonWanderers,0,1,A,2018-2019
LeicesterCity,Everton,1,2,A,2018-2019
ManchesterUnited,NewcastleUnited,3,2,H,2018-2019
TottenhamHotspur,CardiffCity,1,0,H,2018-2019
Watford,AFCBournemouth,0,4,A,2018-2019
Fulham,Arsenal,1,5,A,2018-2019
Liverpool,ManchesterCity,0,0,D,2018-2019
Southampton,Chelsea,0,3,A,2018-2019
AFCBournemouth,Southampton,0,0,D,2018-2019
CardiffCity,Fulham,4,2,H,2018-2019
Chelsea,ManchesterUnited,2,2,D,2018-2019
HuddersfieldTownAFC,Liverpool,0,1,A,2018-2019
ManchesterCity,Burnley,5,0,H,2018-2019
NewcastleUnited,BrightonandHoveAlbion,0,1,A,2018-2019
WestHamUnited,TottenhamHotspur,0,1,A,2018-2019
WolverhamptonWanderers,Watford,0,2,A,2018-2019
Everton,CrystalPalace,2,0,H,2018-2019
Arsenal,LeicesterCity,3,1,H,2018-2019
BrightonandHoveAlbion,WolverhamptonWanderers,1,0,H,2018-2019
Fulham,AFCBournemouth,0,3,A,2018-2019
LeicesterCity,WestHamUnited,1,1,D,2018-2019
Liverpool,CardiffCity,4,1,H,2018-2019
Southampton,NewcastleUnited,0,0,D,2018-2019
Watford,HuddersfieldTownAFC,3,0,H,2018-2019
Burnley,Chelsea,0,4,A,2018-2019
CrystalPalace,Arsenal,2,2,D,2018-2019
ManchesterUnited,Everton,2,1,H,2018-2019
